"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Near Duplicate Match","No. Near Duplicates","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-chast-1/","1073","158","6,791","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-s-nulya-chast-2/","0,969","124","0,925","","","","ru-RU","f855ceab2209fb5c410d4845c75f0b9","Indexable",""
"https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/","1182","204","5,794","100,000","Very Easy","","0","https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/","0,949","107","0,908","","","","ru-RU","1660c501ea40317d877b8e4092171591","Indexable",""
"https://longwang.ru/novosti-is-kitaya/kitajskaya-industriya-igrushek/","1146","201","5,701","100,000","Very Easy","","0","https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/","0,917","130","0,915","","","","ru-RU","f965725be682f294a9fc2aea76059a46","Indexable",""
"https://longwang.ru/useful-articles/rasschitat-dostavku-iz-kitaya/","804","117","6,872","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/","0,906","122","0,913","","","","ru-RU","7dc8b6524d5e2bc3d91b2cd0a03186b0","Indexable",""
"https://longwang.ru/useful-articles/cargo-at-customs/","1350","267","5,056","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","0,925","122","0,923","","","","ru-RU","b7e761e616d4f9be863a3ecec1b087e6","Indexable",""
"https://longwang.ru/useful-articles/ten-mistakes/","731","138","5,297","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/","0,915","126","0,925","","","","ru-RU","9b357131be990bf3ec37493ebb4f024d","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/","981","216","4,542","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","0,904","58","0,877","","","","ru-RU","dc2e8bd1f4159d039808eb0afb69f888","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/","864","229","3,773","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/","0,845","10","0,826","","","","ru-RU","3e509781dd62c0505563340a08647e4b","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-soldering-furnaces/","795","164","4,848","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/","0,874","15","0,840","","","","ru-RU","1f66fbca0e6a148a52957f82c9730069","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","937","212","4,420","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/","0,911","40","0,860","","","","ru-RU","39056c76b268673e4027e830c664975b","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/","919","210","4,376","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/","0,866","8","0,806","","","","ru-RU","479283c3d3982105d2d1d90e6c8caafa","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/","901","197","4,574","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/","0,880","13","0,838","","","","ru-RU","cb2786b33885af59a6c1b6fb423e921b","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/","909","216","4,208","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/","0,878","13","0,851","","","","ru-RU","f59a87b687f768e703a03c063a9da66f","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-drying-chambers/","886","191","4,639","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/","0,878","102","0,896","","","","ru-RU","190bc5087d1bd02caa0f5d203ba91043","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/","1134","252","4,500","100,000","Very Easy","","0","https://longwang.ru/useful-articles/laboratory-thermo-equipment/","0,906","95","0,892","","","","ru-RU","d802ca397d3b3196c97462fe492988b8","Indexable",""
"https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/","1143","173","6,607","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,936","138","0,940","","","","ru-RU","4189e3b0b56694ca78044fce1b2ab909","Indexable",""
"https://longwang.ru/useful-articles/proizvodstvo-svoego-tovara-v-kitae/","1271","221","5,751","100,000","Very Easy","","0","https://longwang.ru/novosti-is-kitaya/spad-proizvodstva-kitaya/","0,890","129","0,911","","","","ru-RU","c6f4218ea5611c0fce1f65463b64a525","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/","1044","269","3,881","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","0,911","28","0,853","","","","ru-RU","427c4a4017b24cab8c314e0af6efa0eb","Indexable",""
"https://longwang.ru/useful-articles/page/5/","747","178","4,197","100,000","Very Easy","","0","","","","","","","","ru-RU","2aa322f31eea58fcdec698ccddcb10c6","Indexable",""
"https://longwang.ru/useful-articles/page/6/","758","172","4,407","100,000","Very Easy","85","1","","","","","","","","ru-RU","984d9674354a06001e3360657622c7d6","Indexable",""
"https://longwang.ru/useful-articles/exhibitions-in-china/","830","138","6,014","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kitajskie-internet-magaziny/","0,885","108","0,890","","","","ru-RU","dbb32d27e5841fca8ccf82f39cdc6cc9","Indexable",""
"https://longwang.ru/useful-articles/customs-clearance-china/","1240","213","5,822","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/","0,926","111","0,912","","","","ru-RU","34e0175deb398ffe8ef9ba908f5b612b","Indexable",""
"https://longwang.ru/useful-articles/mistakes-when-working-china/","713","132","5,402","100,000","Very Easy","","0","https://longwang.ru/useful-articles/find-chinese-supplier/","0,901","123","0,912","","","","ru-RU","fc4c0f91b9b4a30414c7bd84ec8fe302","Indexable",""
"https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/","980","146","6,712","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,945","113","0,913","","","","ru-RU","163d55f1b5bcf44104e9d764ffd817de","Indexable",""
"https://longwang.ru/useful-articles/oplata-tovarov-v-kitae/","1306","211","6,190","100,000","Very Easy","","0","https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/","0,916","122","0,912","","","","ru-RU","75c8161a2df598d7d96b0eb54f1e9d2b","Indexable",""
"https://longwang.ru/useful-articles/purchases-without-intermediaries/","545","125","4,360","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,942","125","0,931","","","","ru-RU","ef6d296ee95816c0f370dd6ac73e7bf2","Indexable",""
"https://longwang.ru/useful-articles/kitajskie-internet-magaziny/","835","123","6,789","100,000","Very Easy","","0","https://longwang.ru/useful-articles/find-chinese-supplier/","0,907","141","0,928","","","","ru-RU","6395079239b1a12eb7a6b1d0549213a7","Indexable",""
"https://longwang.ru/useful-articles/cheeper-shipping-china/","945","150","6,300","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","0,933","144","0,945","","","","ru-RU","ffba861fd68cba81a02a884d1b71b3fc","Indexable",""
"https://longwang.ru/useful-articles/wholesale-goods-alibaba/","1349","234","5,765","100,000","Very Easy","","0","https://longwang.ru/useful-articles/find-chinese-supplier/","0,912","29","0,854","","","","ru-RU","c477264533a679366b1bad080bace349","Indexable",""
"https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-s-nulya-chast-2/","1476","200","7,380","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-chast-1/","0,969","127","0,927","","","","ru-RU","7afe290cd628479e4abba6dba986e879","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/4/","736","164","4,488","100,000","Very Easy","","0","","","","","","","","ru-RU","a9f5afcf7eedf5a3a48ecd1d1181009a","Indexable",""
"https://longwang.ru/useful-articles/spring-festival-in-china/","691","124","5,573","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,907","124","0,920","","","","ru-RU","1c785299bc07eebd9535c97197fc5f85","Indexable",""
"https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/","479","85","5,635","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,890","123","0,911","","","","ru-RU","6b2e2b2004e769e31c2fc03eda55b7de","Indexable",""
"https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","1116","198","5,636","100,000","Very Easy","","0","https://longwang.ru/useful-articles/belaya-dostavka-iz-kitaya/","0,926","140","0,945","","","","ru-RU","966e1f575ad6a3e3c5971ef5730c3d8c","Indexable",""
"https://longwang.ru/useful-articles/aviadostavka-gruzov-iz-kitaya/","903","186","4,855","100,000","Very Easy","","0","https://longwang.ru/useful-articles/cargo-dostavka-iz-kitaya-v-rossiyu/","0,928","137","0,935","","","","ru-RU","899814ec7ffcaf1b9780be7fb12c26eb","Indexable",""
"https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/","608","107","5,682","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-sheremetevo/","0,936","140","0,936","","","","ru-RU","15f1e4f368e32805a0b12c90e5e1c938","Indexable",""
"https://longwang.ru/useful-articles/page/4/","717","164","4,372","100,000","Very Easy","","0","","","","","","","","ru-RU","ad77fe31da2872c7e572507da897ed37","Indexable",""
"https://longwang.ru/useful-articles/worlds-brend-equipment/","840","107","7,850","100,000","Very Easy","","0","https://longwang.ru/projects/oborudovanie-v-lizing-po-lgotnoj-stavke/","0,934","135","0,938","","","","ru-RU","f61fef79b4f14448a2e8fe766ddcd987","Indexable",""
"https://longwang.ru/useful-articles/import-of-batteries/","737","130","5,669","100,000","Very Easy","","0","https://longwang.ru/useful-articles/cheeper-shipping-china/","0,924","131","0,929","","","","ru-RU","5a43146c263b1f4595eec10333290773","Indexable",""
"https://longwang.ru/useful-articles/incorrect-import-calculation/","1057","141","7,496","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/","0,928","125","0,920","","","","ru-RU","cc0acc62add1bdfad13d45fe6e2f476a","Indexable",""
"https://longwang.ru/useful-articles/payment-methods-china/","1175","144","8,160","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/","0,926","138","0,939","","","","ru-RU","5311428506519c4d0d4c61568b627736","Indexable",""
"https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/","910","177","5,141","100,000","Very Easy","","0","https://longwang.ru/useful-articles/find-chinese-supplier/","0,923","35","0,862","","","","ru-RU","c86c5b64e5f90a4a18d2925f6d57dc85","Indexable",""
"https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/","388","67","5,791","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,944","121","0,928","","","","ru-RU","c72d5d579a0a15967ed5c0b756c077c5","Indexable",""
"https://longwang.ru/useful-articles/analogi-mirovyh-brendov-v-kitae/","511","77","6,636","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kitajskie-internet-magaziny/","0,875","73","0,879","","","","ru-RU","4c1bb00e4d11b233321f55528a9024fb","Indexable",""
"https://longwang.ru/useful-articles/zashhita-informaczii-ved/","519","71","7,310","100,000","Very Easy","","0","https://longwang.ru/useful-articles/agent-ved-broker-kitay/","0,934","121","0,920","","","","ru-RU","d2870ee5d751cece5dffc6d6684af770","Indexable",""
"https://longwang.ru/useful-articles/proslezhivaemost-chestnyj-znak/","1211","222","5,455","100,000","Very Easy","","0","https://longwang.ru/useful-articles/incorrect-labeling/","0,897","128","0,917","","","","ru-RU","14c3060275cfd78e0af8236ad9fd0460","Indexable",""
"https://longwang.ru/useful-articles/proslezhivaemost-tovarov/","711","120","5,925","100,000","Very Easy","","0","https://longwang.ru/useful-articles/tamozhennaya-sertifikacziya/","0,927","141","0,937","","","","ru-RU","af1f3e4e3aeae5e7dbef3d162bc0dd72","Indexable",""
"https://longwang.ru/useful-articles/delayed-cargo-from-china/","1693","277","6,112","100,000","Very Easy","","0","https://longwang.ru/useful-articles/cheeper-shipping-china/","0,916","107","0,905","","","","ru-RU","85db5b87c08aa2b910ab625021f6be10","Indexable",""
"https://longwang.ru/useful-articles/iz-kitaya-mozhet-prijti-povrezhdyonnyj-gruz/","787","127","6,197","100,000","Very Easy","","0","https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/","0,931","111","0,913","","","","ru-RU","6e6d90dee4eb3c512b3aadf98739b390","Indexable",""
"https://longwang.ru/useful-articles/otkaznye-pisma/","822","141","5,830","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,941","144","0,943","","","","ru-RU","bf81a02e1879538d85765f1c7ede96ac","Indexable",""
"https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-sheremetevo/","722","116","6,224","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/","0,936","107","0,903","","","","ru-RU","7b4d935da87cb80c7e861f00dfde4052","Indexable",""
"https://longwang.ru/useful-articles/agent-ved-broker-kitay/","566","104","5,442","100,000","Very Easy","","0","https://longwang.ru/useful-articles/dokumentalnoe-oformlenie-importa-cherez-agenta/","0,941","131","0,931","","","","ru-RU","5e069742768067f908799ee7d1203cbf","Indexable",""
"https://longwang.ru/useful-articles/atlas-copco-innovations/","654","107","6,112","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/","0,925","38","0,864","","","","ru-RU","4bab4cab940301cb15ca1084721240c6","Indexable",""
"https://longwang.ru/useful-articles/tamozhennaya-sertifikacziya/","1650","276","5,978","100,000","Very Easy","","0","https://longwang.ru/useful-articles/otkaznye-pisma/","0,932","146","0,941","","","","ru-RU","70982a3d0b280a9532975922e54e1383","Indexable",""
"https://longwang.ru/useful-articles/logistika-iz-kitaya/","424","70","6,057","100,000","Very Easy","","0","https://longwang.ru/useful-articles/tamozhennaya-sertifikacziya/","0,916","119","0,921","","","","ru-RU","e763759f653ba6ceac1b9728bf2ed09f","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/8/","755","168","4,494","100,000","Very Easy","","0","","","","","","","","ru-RU","f723a09e797d8eec5d43cd1b9ff48584","Indexable",""
"https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/","215","30","7,167","100,000","Very Easy","","0","https://longwang.ru/useful-articles/worlds-brend-equipment/","0,873","81","0,876","","","","ru-RU","5130cd55b2a6e9b20b4d9bb4b788b03e","Indexable",""
"https://longwang.ru/novosti-is-kitaya/https-longwang-ru-alibaba/","162","26","6,231","100,000","Very Easy","","0","https://longwang.ru/useful-articles/wholesale-goods-alibaba/","0,867","13","0,845","","","","ru-RU","c745eefc1349517316c77252fd133f01","Indexable",""
"https://longwang.ru/novosti-is-kitaya/spad-proizvodstva-kitaya/","1270","210","6,048","100,000","Very Easy","","0","https://longwang.ru/international/","0,940","124","0,919","","","","ru-RU","5832e5bb0137e10b3916883e4498f1bc","Indexable",""
"https://longwang.ru/novosti-is-kitaya/obmyenniyi-kurs-yuanya-upal/","195","30","6,500","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,866","102","0,889","","","","ru-RU","6cbd9f6f72f7b56b2b4304affbb7783","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/7/","751","170","4,418","100,000","Very Easy","85","1","","","","","","","","ru-RU","2b0478b0f078eee193207f48636f42cb","Indexable",""
"https://longwang.ru/useful-articles/chtoby-ozhidanie-sovpadalo-s-realnostyu-7-prakticheskih-rekomendaczii-dlya-vedeniya-biznesa-s-kitaem-s-nulya/","1542","268","5,754","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,914","129","0,925","","","","ru-RU","1e24cb25f2d5448187e0fe48f6fc4b74","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/5/","759","178","4,264","100,000","Very Easy","","0","","","","","","","","ru-RU","99f420231cf08a6a125f889725617d8e","Indexable",""
"https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/","1753","349","5,023","100,000","Very Easy","","0","https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/","0,949","131","0,924","","","","ru-RU","ebea5810f749db2dfd97a40b0f3f7d03","Indexable",""
"https://longwang.ru/useful-articles/stoimost-dostavki-iz-kitaya/","1095","188","5,824","100,000","Very Easy","","0","https://longwang.ru/useful-articles/popular-products-china/","0,935","135","0,926","","","","ru-RU","c8cdfcbab045a00225d47a9543b93aea","Indexable",""
"https://longwang.ru/useful-articles/postavki-danfoss/","634","92","6,891","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/danfoss-product-supplies/","0,955","71","0,879","","","","ru-RU","fdf4e9839efb1fb51439052d23f3ae85","Indexable",""
"https://longwang.ru/useful-articles/parallelnyj-import-segodnya/","1061","173","6,133","100,000","Very Easy","","0","https://longwang.ru/international/volna-kitayskogo-eksporta/","0,942","142","0,940","","","","ru-RU","9e9fdda3c206c430aee580f7c23a425e","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/6/","752","175","4,297","100,000","Very Easy","","0","","","","","","","","ru-RU","e66e864ec78d4568e652bbffaf0c7b82","Indexable",""
